step,role_update_step,leader_pre,leader_pre_followers,top_followers,current_leader,alt_leader_id,largest_alt_leader_followers,pu_share,tracked_targets,targets_following_preleader,targets_in_pu,targets_in_rep_elsewhere,mean_gamma_selected_rep,mean_rep_to_preleader,mean_estimated_reward_pu,mean_threshold,mean_step1_margin,min_step1_margin,share_positive_step1_margin,mean_positive_step1_margin,mean_highest_rep_is_preleader,num_role_updates_since_perturb_end
6267,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6268,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6269,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6270,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6271,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6272,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6273,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6274,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6275,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6276,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6277,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6278,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6279,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6280,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6281,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6282,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6283,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6284,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6285,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6286,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6287,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6288,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6289,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6290,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6291,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6292,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6293,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6294,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6295,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6296,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6297,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6298,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6299,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6300,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6301,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6302,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6303,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6304,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6305,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6306,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6307,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6308,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6309,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6310,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6311,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6312,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6313,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6314,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6315,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6316,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6317,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6318,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6319,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6320,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6321,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6322,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6323,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6324,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6325,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6326,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6327,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6328,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6329,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6330,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6331,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6332,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6333,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6334,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6335,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6336,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6337,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6338,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6339,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6340,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6341,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6342,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6343,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6344,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6345,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6346,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6347,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6348,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6349,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6350,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
6351,0,23,49,49,23,-1,0,0.02,49,49,0,0,0.0,0.0,0.7025333739196004,0.7025333739196004,-0.7025333739196004,-0.7924222414743037,0.0,nan,0.0,0
