step,role_update_step,leader_pre,leader_pre_followers,top_followers,current_leader,alt_leader_id,largest_alt_leader_followers,pu_share,tracked_targets,targets_following_preleader,targets_in_pu,targets_in_rep_elsewhere,mean_gamma_selected_rep,mean_rep_to_preleader,mean_estimated_reward_pu,mean_threshold,mean_step1_margin,min_step1_margin,share_positive_step1_margin,mean_positive_step1_margin,mean_highest_rep_is_preleader,num_role_updates_since_perturb_end
6894,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6895,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6896,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6897,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6898,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6899,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6900,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6901,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6902,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6903,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6904,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6905,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6906,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6907,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6908,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6909,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6910,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6911,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6912,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6913,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6914,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6915,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6916,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6917,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6918,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6919,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6920,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6921,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6922,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6923,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6924,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6925,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6926,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6927,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6928,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6929,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6930,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6931,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6932,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6933,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6934,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6935,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6936,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6937,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6938,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6939,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6940,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6941,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6942,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6943,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6944,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6945,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6946,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6947,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6948,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6949,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6950,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6951,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6952,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6953,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6954,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6955,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6956,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6957,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6958,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6959,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6960,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6961,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6962,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6963,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6964,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6965,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6966,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6967,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6968,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6969,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6970,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6971,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6972,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6973,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6974,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6975,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6976,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6977,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6978,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6979,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6980,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6981,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6982,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6983,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6984,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6985,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6986,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6987,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6988,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6989,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6990,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6991,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6992,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6993,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6994,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6995,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6996,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6997,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6998,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
6999,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7000,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7001,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7002,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7003,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7004,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7005,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7006,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7007,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7008,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7009,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7010,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7011,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7012,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7013,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7014,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7015,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7016,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7017,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7018,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7019,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7020,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7021,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7022,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7023,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7024,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7025,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7026,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7027,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7028,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7029,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7030,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7031,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7032,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7033,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7034,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7035,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7036,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7037,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7038,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7039,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7040,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7041,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7042,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7043,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7044,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7045,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7046,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
7047,0,15,49,49,15,-1,0,0.02,49,49,0,0,0.0,0.0,0.7022217645150562,0.7022217645150562,-0.7022217645150562,-0.8178425685658677,0.0,nan,0.0,0
