step,role_update_step,leader_pre,leader_pre_followers,top_followers,current_leader,alt_leader_id,largest_alt_leader_followers,pu_share,tracked_targets,targets_following_preleader,targets_in_pu,targets_in_rep_elsewhere,mean_gamma_selected_rep,mean_rep_to_preleader,mean_estimated_reward_pu,mean_threshold,mean_step1_margin,min_step1_margin,share_positive_step1_margin,mean_positive_step1_margin,mean_highest_rep_is_preleader,num_role_updates_since_perturb_end
6211,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6212,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6213,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6214,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6215,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6216,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6217,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6218,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6219,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6220,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6221,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6222,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6223,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6224,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6225,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6226,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6227,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6228,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6229,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6230,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6231,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6232,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6233,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6234,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6235,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6236,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6237,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6238,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6239,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6240,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6241,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6242,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6243,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6244,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6245,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6246,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6247,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6248,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6249,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6250,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6251,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6252,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6253,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6254,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6255,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6256,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6257,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6258,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6259,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6260,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6261,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6262,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6263,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6264,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6265,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6266,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6267,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6268,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6269,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6270,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6271,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6272,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6273,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6274,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6275,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6276,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6277,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6278,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6279,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6280,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6281,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6282,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6283,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6284,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6285,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6286,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6287,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6288,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6289,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6290,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6291,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6292,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6293,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6294,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6295,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6296,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6297,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6298,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6299,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6300,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6301,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6302,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6303,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6304,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6305,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6306,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6307,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6308,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6309,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6310,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6311,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6312,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6313,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6314,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6315,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6316,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6317,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6318,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6319,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6320,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6321,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6322,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6323,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6324,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6325,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6326,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6327,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6328,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6329,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6330,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6331,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6332,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6333,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6334,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6335,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6336,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6337,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6338,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6339,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6340,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6341,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6342,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6343,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6344,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6345,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6346,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6347,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6348,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6349,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6350,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
6351,0,35,49,49,35,-1,0,0.02,49,49,0,0,0.0,0.0,0.6941250003295835,0.6941250003295835,-0.6941250003295835,-0.7624399019106489,0.0,nan,0.0,0
